,ret,up_days,std,maxdn,category
19921113,-0.8504710065502491,-1.0206801576255964,-0.26416045817856193,0.5666812498716091,1
19921116,-1.2538573184290582,-1.223628254448308,-0.0938374649916633,1.1325197725490164,1
19921117,-1.325343336599425,-1.223628254448308,-0.08667195141425625,1.2868393696428553,1
19921118,-0.8505682725245399,-1.0206801576255964,-0.023825153470461737,1.2868393696428553,1
19921119,-0.9681246677816955,-1.0206801576255964,-0.04107554792440119,1.2868393696428553,1
19921120,-1.049999682811759,-1.223628254448308,-0.04877717870723412,1.2868393696428553,1
19921123,-1.2221346348852786,-1.4265763512710181,-0.03610021135851535,1.2868393696428553,1
19921124,-1.0483898953086792,-1.223628254448308,-0.024751917965801683,1.2868393696428553,1
19921125,-0.7949087306049608,-1.0206801576255964,0.0004420776108112503,1.2868393696428553,1
19921126,-0.39252906462302944,-0.8177320608028862,0.09037790412976347,1.2868393696428553,1
19921127,-0.38669774431249304,-0.6147839639801754,0.08905686571604324,1.2868393696428553,1
19921130,0.09856478668336101,-0.4118358671574646,0.20496848537097045,1.2868393696428553,1
19921201,0.323838966245284,-0.20888777033475378,0.2006901058161084,1.2868393696428553,1
19921202,0.10802973352299064,-0.20888777033475378,0.18056841395762382,1.2868393696428553,1
19921203,-0.235241153452937,-0.4118358671574646,0.16342000289321637,1.2868393696428553,1
19921204,-0.15753349110426465,-0.4118358671574646,0.133081175424254,1.2868393696428553,1
19921207,-0.025792847377637842,-0.4118358671574646,0.16962356288291286,1.2868393696428553,1
19921208,0.07652494579281856,-0.4118358671574646,0.16301462527754798,1.2868393696428553,1
19921209,-0.06312713896384439,-0.4118358671574646,0.17446035837083815,1.2868393696428553,1
19921210,-0.19853988301198722,-0.4118358671574646,0.17961430813333146,1.2868393696428553,1
19921211,-0.11725764634978816,-0.4118358671574646,0.19208905616718364,1.2868393696428553,1
19921214,-0.03783684698636831,-0.4118358671574646,0.19006380125506597,1.2868393696428553,1
19921215,-0.09226042156541651,-0.4118358671574646,0.18817544392862207,1.2868393696428553,1
19921216,-0.006336567212048547,-0.4118358671574646,0.1920452035718657,1.2868393696428553,1
19921217,-0.06769624644962603,-0.4118358671574646,0.1919476083168832,1.2868393696428553,1
19921218,-0.1867336365949136,-0.4118358671574646,0.19517690120987216,1.2868393696428553,1
19921221,-0.1590575776899137,-0.4118358671574646,0.16296710307546847,1.2868393696428553,1
19921222,-0.1478127019892811,-0.4118358671574646,0.16302779611345122,1.2526604366568865,1
19921223,-0.1844738619881286,-0.4118358671574646,0.16314151949496455,1.2526604366568865,1
19921224,-0.09553642939882351,-0.4118358671574646,0.1663945442414041,1.2296201737958092,1
19921225,-0.06135936201345069,-0.20888777033475378,0.16592022784904,1.2296201737958092,1
19921228,0.0026638534548989474,-0.005939673512044106,0.16649332079952261,1.2296201737958092,1
19921229,0.09608040722499428,0.1970084233106667,0.1802744759423289,1.2296201737958092,1
19921230,0.1955869026250284,0.1970084233106667,0.1873202028220081,1.2296201737958092,1
19921231,0.1405123344659665,0.1970084233106667,0.18741938366265898,1.2296201737958092,1
19930104,0.16008831517008656,0.1970084233106667,0.1873868555211559,-1.353740402851711,0
19930105,0.2068267403799811,0.1970084233106667,0.18702513540158186,-1.353740402851711,0
19930106,0.28741177474701907,0.3999565201333775,0.18651193312962383,-1.353740402851711,0
19930107,0.27057199764958306,0.6029046169560883,0.1851095744188619,-1.353740402851711,0
19930108,0.323102068923411,0.6029046169560883,0.18240715441642857,-1.353740402851711,0
19930111,0.5056220143468961,0.8058527137787992,0.1921766302726603,-1.353740402851711,0
19930112,0.40909093852820655,0.8058527137787992,0.19224713784564113,-1.1583336174330976,0
19930113,0.50726079655062,0.8058527137787992,0.19325794890429102,-1.1583336174330976,0
19930114,0.5351044118875787,0.8058527137787992,0.18793945212686766,-1.1583336174330976,0
19930115,0.621178021656778,1.00880081060151,0.1858710306362138,-1.1583336174330976,0
19930118,0.8751074316738863,1.2117489074242196,0.18904436277970907,-1.353740402851711,0
19930119,0.9425222061230966,1.4146970042469316,0.13893637963998332,-1.353740402851711,0
19930201,1.093322619300277,1.6176451010696413,0.19412578669579258,-1.353740402851711,0
19930202,1.0724183670667622,1.6176451010696413,0.1938213336938693,-1.353740402851711,0
19930203,0.9849005040814764,1.4146970042469316,0.19859547515904524,-1.1660518222474954,0
19930204,1.1299452849953444,1.4146970042469316,0.19835846728974316,-1.1660518222474954,0
19930205,1.076675953075246,1.4146970042469316,0.15911403794839485,-1.1660518222474954,0
19930208,1.1731526319972019,1.4146970042469316,0.15978990632974424,-1.353740402851711,0
19930209,1.188106698418309,1.4146970042469316,0.1548473035154431,-1.3393562922583961,0
19930210,1.2043656751778349,1.6176451010696413,0.15276265221987298,-1.353740402851711,0
19930211,1.22177379387412,1.6176451010696413,0.15282985595028092,-1.353740402851711,0
19930212,1.1707249147985839,1.6176451010696413,0.16426879358934973,-1.1542103549884855,0
19930215,1.3163879467156887,1.820593197892352,0.18082184405774937,-1.353740402851711,0
19930216,1.4117772155028419,2.023541294715062,0.17449413928164564,-1.353740402851711,0
19930217,1.5345655295799216,2.2264893915377737,0.15233768278880436,-1.353740402851711,0
19930218,1.760485955986404,2.4294374883604832,0.11156101416984482,-1.353740402851711,0
19930219,1.8724545442081448,2.632385585183194,-0.07326082461488369,-1.353740402851711,0
19930222,1.8168473915313865,2.835333682005905,-0.0929876884274556,-1.353740402851711,0
19930223,1.8055053516581616,2.632385585183194,-0.12189057473671652,-1.2576882216432625,0
19930224,1.7508876671292335,2.632385585183194,-0.08321445083051547,-0.9439177630289984,0
19930225,1.8726565445705003,2.835333682005905,-0.08520990199122862,-0.9439177630289984,0
19930226,1.821768297767488,2.835333682005905,-0.11572602529050222,-0.9439177630289984,0
19930301,1.806781730520483,2.835333682005905,-0.11239994729792915,-1.353740402851711,0
19930302,1.6133019075186537,2.632385585183194,-0.11079983146634788,-1.2129799136848434,0
19930303,1.5465151470694702,2.4294374883604832,-0.16031182242858366,-0.9826445677754237,0
19930304,1.3465922070827554,2.4294374883604832,-0.16102643158582414,-0.9826445677754237,0
19930305,1.1991954164914722,2.2264893915377737,-0.248140581199065,-0.7523092218660049,0
19930308,1.3000828990323194,2.2264893915377737,-0.24611789389446254,-0.7523092218660049,0
19930309,1.3573285686280792,2.2264893915377737,-0.2524558680087308,-0.7523092218660049,0
19930310,1.318389527078186,2.4294374883604832,-0.27127353257588593,-0.7523092218660049,0
19930311,1.1845088845707907,2.4294374883604832,-0.28886077855972636,-0.7523092218660049,0
19930312,1.193236474276682,2.4294374883604832,-0.3345929922135984,-0.7523092218660049,0
19930315,1.2351452914476018,2.2264893915377737,-0.3199364700714635,-0.7523092218660049,0
19930316,1.3032769063291585,2.4294374883604832,-0.36017173420154824,-0.7523092218660049,0
19930317,1.196138220050841,2.4294374883604832,-0.37013075260692424,-0.7523092218660049,0
19930318,1.1924928974318554,2.4294374883604832,-0.3850102089255021,-0.7523092218660049,0
19930319,1.2253056693393547,2.4294374883604832,-0.3849180578947516,-0.7523092218660049,0
19930322,1.1348220548190155,2.4294374883604832,-0.37730726216347155,-0.7523092218660049,0
19930323,1.1293785899749178,2.2264893915377737,-0.37697575137885725,-0.7523092218660049,0
19930324,1.0281748524933843,2.2264893915377737,-0.366657606802231,-0.6627343651234526,0
19930325,1.0904251364674185,2.2264893915377737,-0.35778780054930176,-0.6627343651234526,0
19930326,1.1049898624233196,2.2264893915377737,-0.3575352372993906,-0.6627343651234526,0
19930329,1.1176343585498385,2.2264893915377737,-0.35800179876241195,-0.6627343651234526,0
19930330,1.0828260120282691,2.4294374883604832,-0.36126779890469596,-0.6627343651234526,0
19930331,1.0969071627591858,2.4294374883604832,-0.3627932404047812,-0.6627343651234526,0
19930401,1.0785320273581764,2.2264893915377737,-0.3624320313606008,-0.6627343651234526,0
19930402,0.9897188729199634,2.023541294715062,-0.3620366314764638,-0.6627343651234526,0
19930405,0.9055464735370157,1.820593197892352,-0.3759498358751102,-0.6627343651234526,0
19930406,0.9226702598731769,1.820593197892352,-0.3842400853125433,-0.6627343651234526,0
19930407,0.9206729095949581,2.023541294715062,-0.3848705692239238,-0.6627343651234526,0
19930408,0.9474670645727321,2.023541294715062,-0.38461423106050124,-0.6627343651234526,0
19930409,0.9140101605381217,1.820593197892352,-0.3835508387435887,-0.6627343651234526,0
19930412,0.9892940142979748,1.820593197892352,-0.36152077976627744,-0.6627343651234526,0
19930413,0.9945887858541108,1.820593197892352,-0.362150937820245,-1.353740402851711,0
19930414,0.9042400179074337,1.6176451010696413,-0.3612454445054625,-1.3346401904245229,0
19930415,0.9669341086500683,1.4146970042469316,-0.3740285592246381,-1.3155399779973351,0
19930416,0.946913959801903,1.6176451010696413,-0.3918104068773087,-1.3155399779973351,0
19930419,0.9270439924824119,1.4146970042469316,-0.38769570353584737,-1.2518726032400411,0
19930420,0.8921881292235291,1.4146970042469316,-0.38772946123852675,-1.220038915861394,0
19930421,0.8100849387411759,1.2117489074242196,-0.3878629761101549,-1.220038915861394,0
19930422,0.7804824064943978,1.00880081060151,-0.3996041659314943,-1.1882052284827471,0
19930423,0.5245465262817941,0.8058527137787992,-0.39708420930225363,-1.1245378537254531,0
19930426,0.46515841974925204,0.6029046169560883,-0.506856051557273,-1.1245378537254531,0
19930427,0.5317938884349176,0.3999565201333775,-0.5129457342139195,-1.0990709038225353,0
19930428,0.5139170617905457,0.3999565201333775,-0.529049936734644,-1.0990709038225353,0
19930429,0.49244046459321156,0.1970084233106667,-0.5277197075673774,-1.0481370040167002,0
19930430,0.43146475930833983,0.3999565201333775,-0.5277062741192784,-1.0481370040167002,0
19930503,0.3958057971507842,0.1970084233106667,-0.5331649699724351,-0.9781028917836764,0
19930504,0.36268321799447906,0.1970084233106667,-0.5332788072904073,-0.9717361543079474,0
19930505,0.2808772299197022,-0.005939673512044106,-0.5217116322594799,-0.8062009799389834,0
19930506,0.2843307637284658,-0.20888777033475378,-0.5065993439950656,-0.6279323306185598,0
19930507,0.11250104532146508,-0.20888777033475378,-0.5222179296089909,-0.5897319057641838,0
19930510,0.12231104110080984,-0.20888777033475378,-0.5643384032676234,-0.5897319057641838,0
19930511,0.025229181092332197,-0.4118358671574646,-0.5577875535046593,-0.5324312684826189,1
19930512,0.05917428015940423,-0.4118358671574646,-0.549985559764723,-0.5324312684826189,1
19930513,0.023868747936731726,-0.4118358671574646,-0.5418153451655793,-0.5324312684826189,1
19930514,-0.0806703741151022,-0.4118358671574646,-0.5649068307675784,-0.5324312684826189,1
19930517,-0.10711344903105507,-0.6147839639801754,-0.581056507707824,-0.5324312684826189,1
19930518,0.06626478177942952,-0.4118358671574646,-0.5830760001748437,-0.5324312684826189,1
19930519,-0.04321222599230294,-0.4118358671574646,-0.6283404662569386,-0.5324312684826189,1
19930520,-0.05752089056282714,-0.6147839639801754,-0.6515489580583528,-0.5324312684826189,1
19930521,-0.2626952270775224,-0.6147839639801754,-0.6379669721257494,-0.5133310560554308,1
19930524,-4.1005112280925395,-0.8177320608028862,4.942770891290489,2.975641080644276,2
19930525,-3.7292831727560314,-0.6147839639801754,4.946928306910727,2.975641080644276,2
19930526,-3.6475527977814814,-0.4118358671574646,4.950305137982498,2.975641080644276,2
19930527,-3.3713132622529702,-0.6147839639801754,4.9494196286303,2.975641080644276,2
19930528,-3.4831223900287243,-0.4118358671574646,4.95027196258,2.975641080644276,2
19930531,-3.256537072858119,-0.4118358671574646,4.9506481668945685,2.975641080644276,2
19930601,-3.4748976477197813,-0.4118358671574646,4.95037813501352,2.975641080644276,2
19930602,-3.450115136024426,-0.4118358671574646,4.947168823450757,2.975641080644276,2
19930603,-3.4679668954275815,-0.4118358671574646,4.9473778795142405,2.975641080644276,2
19930604,-3.359147947696824,-0.6147839639801754,4.946061356385929,2.975641080644276,2
19930607,-3.4323510384114164,-0.6147839639801754,4.946538036395987,2.975641080644276,2
19930608,-3.38356335252031,-0.8177320608028862,4.945343439027981,2.975641080644276,2
19930609,-3.507968862867781,-0.8177320608028862,4.945233520036143,2.975641080644276,2
19930610,-3.545546404533221,-1.0206801576255964,4.944651500336234,2.975641080644276,2
19930611,-3.5360162777032205,-1.223628254448308,4.943311561960607,2.975641080644276,2
19930614,-3.670251694248199,-1.223628254448308,4.94351193355185,2.975641080644276,2
19930615,-3.448441801340205,-1.0206801576255964,4.945681096059757,2.975641080644276,2
19930616,-3.700312475542972,-1.0206801576255964,4.946228256197278,2.975641080644276,2
19930617,-3.733897886151099,-1.223628254448308,4.939679825813959,2.975641080644276,2
19930618,-3.548685740430163,-1.223628254448308,4.9433616585873255,2.975641080644276,2
19930621,-3.6739533128319914,-1.223628254448308,4.9427655481493655,2.975641080644276,2
19930622,-3.7319056629428666,-1.4265763512710181,4.942668033110993,2.975641080644276,2
19930623,-3.7454692303082666,-1.629524448093729,4.941435118353318,2.975641080644276,2
19930624,-3.718391688145531,-1.4265763512710181,4.94187574383055,2.975641080644276,2
19930625,-3.7547342945946762,-1.4265763512710181,4.9410394714312496,2.975641080644276,2
19930628,-3.7952936591680393,-1.4265763512710181,4.941232682011834,2.9820078181200054,2
19930629,-3.8457155565062675,-1.4265763512710181,4.941479265629441,2.9820078181200054,2
19930630,-4.007563752835937,-1.629524448093729,4.939230510224597,3.001108030547194,2
19930701,-4.126603523583947,-1.8324725449164396,4.936388691958559,3.0647754053044878,2
19930702,-4.464961111101097,-1.8324725449164396,4.936353165952127,3.0775088802559463,2
19930705,-4.588312614581373,-2.03542064173915,4.926709532011791,3.102975830158864,2
19930706,-4.79568887663821,-2.238368738561861,4.924640385943253,3.1868202218753656,2
19930707,-4.825153001018599,-2.238368738561861,4.924298407048959,3.2059517975413514,2
19930708,-4.870070322092551,-2.238368738561861,4.924351188311707,3.212328989430012,2
19930709,-4.87402393206349,-2.441316835384571,4.922851805092712,3.213812057311097,2
19930712,-5.366346699688777,-2.441316835384571,4.927894662894239,3.3883373580535245,2
19930713,-5.503707779593606,-2.441316835384571,4.9271070883954975,3.4336850962042575,2
19930714,-5.386822726022901,-2.238368738561861,4.928469198771546,3.4212060584264776,2
19930715,-5.468442750475793,-2.238368738561861,4.9276089483091345,3.422173073874487,2
19930716,-5.800394797809459,-2.238368738561861,4.927743292012685,3.5271382052311067,2
19930719,-6.2884798419349055,-2.238368738561861,4.929536639494305,3.6687521790613924,2
19930720,-6.532920097294486,-2.238368738561861,4.928361454217827,3.734577769912154,2
19930721,-6.48875002683804,-2.238368738561861,4.9280276315423475,3.732070128355935,2
19930722,-6.3750829689707516,-2.03542064173915,4.931579235613868,3.732070128355935,2
19930723,-5.680301100309043,-2.03542064173915,4.949068670829841,3.697424014800609,2
19930726,-5.422835060832796,-1.8324725449164396,4.956025851610515,3.6950824154016977,2
19930727,-4.6457820284413245,-1.629524448093729,4.977170182448663,3.6473877329080753,2
19930728,-4.227080217237107,-1.4265763512710181,4.983662564215019,3.6473877329080753,2
19930729,-4.232319606757418,-1.4265763512710181,4.9840703626433065,3.6473877329080753,2
19930730,-4.278840782891718,-1.223628254448308,4.985135100431503,3.6473877329080753,2
19930802,-4.073050792022976,-1.223628254448308,4.984821527494539,3.6473877329080753,2
19930803,-4.424593234309461,-1.223628254448308,4.984924891283405,3.6473877329080753,2
19930804,-4.616028955938748,-1.4265763512710181,4.9811724004295,3.6473877329080753,2
19930805,-4.453090464322661,-1.4265763512710181,4.981464089256178,3.6473877329080753,2
19930806,-4.361470558433085,-1.629524448093729,4.980360428368463,3.6080099167567594,2
